stop_id,stop_code,stop_name,stop_lat,stop_lon,zone_id,location_type,parent_station,stop_timezone,wheelchair_boarding
2740,LAVLR2,La Vallière / Promenade,43.669173,7.221706,,0,place_097022,,1
2742,MERID1,Méridia,43.683251,7.203122,,0,place_MERID,,1
2743,NCCJR8,Collège Jules Romains,43.679232,7.204704,,0,place_099399,,1
2766,PSEMA1,Denis Semeria,43.714749,7.285848,,0,,Europe/Paris,1
2767,WGRAR1,Grand Arénas,43.669944,7.212342,,0,place_GRAREN,,1
2768,WCARR1,Carras,43.680729,7.230636,,0,place_WCARR,,1
2769,WSTHE1,Sainte-Hélène,43.683587,7.233608,,0,place_STHELE,,1
2770,WGCUM1,Centre Universitaire Méditerranéen,43.693014,7.249544,,0,place_WGCUM,,1
2771,WPARC1,Parc Phoenix,43.669416,7.219098,,0,place_PPHOEN,,1
2774,WGCUM0,Centre Universitaire Méditerranéen,43.693042,7.249522,,0,place_WGCUM,,1
2775,WSTHE0,Sainte-Hélène,43.683604,7.233572,,0,place_STHELE,,1
2776,WCARR0,Carras,43.680745,7.230598,,0,place_WCARR,,1
2777,WPARC0,Parc Phoenix,43.669446,7.219104,,0,place_PPHOEN,,1
2778,WGRAR0,Grand Arénas,43.670168,7.211238,,0,place_GRAREN,,1
2779,WGRAR2,Grand Arénas,43.668952,7.21131,,0,place_GRAREN,,1
2780,CARPA5,Carros Pagnol,43.778685,7.187577,,0,place_100366,,0
2781,COBEL1,Les Coteaux De Bellet,43.7437,7.20342,,0,place_COBEL1,,0
2782,C62A02,Cappan Hameau,43.7525,7.20347,,0,place_CAPHAM,,0
2784,NCVIG1,La Vigneraie,43.70926,7.233458,,0,place_NCVIG1,,0
2785,NCVIG2,La Vigneraie,43.708163,7.234169,,0,place_NCVIG2,,0
2786,NVSTA1,Villa Sainte-Anne,43.709044,7.232482,,0,place_NVSTA1,,0
2787,NVSTA2,Villa Sainte-Anne,43.709305,7.232751,,0,place_NVSTA2,,0
2788,AURIO8,Pont Vincent Auriol,43.716299,7.283212,,0,place_100011,,0
2789,SEREA9,Séréna Gairaut,43.73248,7.258504,,0,place_SEREA9,,1
2790,WSTIS1,Saint-Isidore,43.710432,7.194595,,0,place_WSTIS1,,1
2792,WSTAD1,Stade,43.7052,7.196562,,0,place_WSTADE,,1
2793,WSTAD0,Stade,43.705205,7.196606,,0,place_WSTADE,,1
2794,WBARA1,Eco-Parc,43.697772,7.196474,,0,place_ECOPRC,,1
2795,WBARA0,Eco-Parc,43.697776,7.196517,,0,place_ECOPRC,,1
2796,WARBO1,Les Arboras/Université,43.692716,7.199271,,0,place_ARBOUN,,1
2797,WARBO0,Les Arboras/Université,43.692726,7.199316,,0,place_ARBOUN,,1
2798,WPONT1,La Plaine,43.687487,7.20158,,0,place_WPONT,,1
2799,WPONT0,La Plaine,43.687494,7.201624,,0,place_WPONT,,1
2800,WMERI1,Méridia,43.68279,7.20313,,0,place_MERID,,1
2801,WMERI0,Méridia,43.6828,7.203173,,0,place_MERID,,1
2802,MEDHI3,Médiathèque,43.773871,7.193029,,0,place_MEDHI,,0
2803,DELOY1,Deloye / Dubouchage,43.700294,7.269181,,0,place_096822,,0
2810,GRARE2,Grand Arénas,43.668718,7.211086,,0,place_GRAREN,,1
2812,WAEST2,Aéroport Terminal 2,43.660621,7.205213,,0,place_WAEST2,,1
2816,STAPS1,STAPS / Arboras,43.691098,7.194487,,0,place_STAPS,,1
2820,NCVDC0,Les Villas de Cessole,43.714683,7.253541,,0,place_NCVDC0,,0
2821,PAST10,Pasteur / Gassin,43.72328,7.284521,,0,place_PAST,,1
2825,COLAN6,Langevin,43.768998,7.196645,,0,place_COLAN6,,0
2827,RIQUI3,Riquier,43.705727,7.289852,,0,place_097383,,0
2828,MAGNA8,Magnan,43.692543,7.244427,,0,place_097192,,1
2829,MAGNA9,Magnan,43.692201,7.244639,,0,place_097192,,1
2830,MAGNA0,Magnan,43.692013,7.24478,,0,place_097192,,1
2831,FERB31,Ferber,43.67656,7.228032,,0,place_090328,,1
2832,FERB32,Ferber,43.676884,7.228206,,0,place_090328,,0
2834,NICEP4,La Plaine,43.687508,7.201735,,0,place_NICEP4,,0
2841,ARCH21,Hôpital Archet 2,43.697047,7.227468,,0,place_ARCHE,,1
2848,NCCPT8,Cappatti,43.682923,7.207019,,0,place_NCCPT8,,0
2849,NCCPT9,Cappatti,43.682383,7.207155,,0,place_NCCPT9,,0
2851,RIQUI8,Riquier,43.705874,7.289729,,0,place_097383,,0
2852,CADAM5,CADAM / Centre Administratif,43.676247,7.198934,,0,place_WCADA,,1
2853,CADAM3,CADAM / Centre Administratif,43.676094,7.19902,,0,place_WCADA,,1
2861,ABADI6,L'Abadie,43.733377,7.28939,,0,place_097024,,0
2863,NCCSI3,Centre Commercial / St-Isidore,43.708903,7.188181,,0,place_CCSISI,,0
2876,TROBE6,Tournant Robert,43.681071,7.205043,,0,place_TROBE6,,1
2877,NCVAG7,Vallon Ginestière,43.702549,7.203171,,0,place_NCVAG,,0
2878,NCVAG8,Vallon Ginestière,43.701956,7.203334,,0,place_NCVAG8,,0
3002,VNAFN1,AFN,43.724789,7.098991,,0,place_098226,,1
3003,VNAFN2,AFN,43.724652,7.09966,,0,place_098226,,1
3004,VNAMA1,Antony Mars,43.72238,7.114941,,0,place_098228,,0
3005,VNAMA2,Antony Mars,43.72229,7.11485,,0,place_098228,,0
3006,SJBAG1,Bagneissore,43.746891,7.14995,,0,place_097776,,0
3007,SJBAG2,Bagneissore,43.746843,7.149772,,0,place_097776,,0
3008,SJBAO1,Commerces du Peyron,43.742605,7.144609,,0,place_097786,,1
3009,SJBAO2,Commerces du Peyron,43.742894,7.144603,,0,place_097786,,1
3010,VNBRE1,Bel Respiro,43.720815,7.084349,,0,place_098231,,0
3011,VNBRE2,Bel Respiro,43.720328,7.084206,,0,place_098231,,0
3012,VNBER1,Bergerie,43.713933,7.087687,,0,place_098232,,0
3013,VNBER2,Bergerie,43.714007,7.087688,,0,place_098232,,0
3015,VNBCO2,Bretelle du Collet,43.73591,7.132394,,0,place_098233,,0
3016,VNCSO1,Cadrans Solaires,43.718417,7.118712,,0,place_098234,,0
3018,VNCSE1,Centre de Secours,43.724203,7.102844,,0,place_098237,,1
3019,VNCSE2,Centre de Secours,43.724169,7.102835,,0,place_098237,,1
3020,VNCHC1,Chemin des Colles,43.723462,7.086045,,0,place_098239,,0
3021,VNCSU1,Colle Sud,43.723379,7.088419,,0,place_098240,,0
3022,VNCHA1,Coq Hardi,43.705503,7.132797,,0,place_098243,,1
3023,VNCHA2,Coq Hardi,43.70529,7.132763,,0,place_098243,,0
3024,GDDOM1,Domaine de l'Etoile,43.719218,7.16561,,0,place_096329,,1
3025,GDDOM2,Domaine de l'Etoile,43.719055,7.16564,,0,place_096329,,1
3026,VNEHG1,Emile Hugues,43.710777,7.125787,,0,place_098247,,1
3027,VNPKT2,Parking Toreille,43.722473,7.116703,,0,place_VNPRKT,,0
3028,SJFGR1,Fongéri,43.74407,7.176812,,0,place_097779,,1
3029,SJFGR2,Fongéri,43.743885,7.176642,,0,place_097779,,1
3031,VNGJA2,Grand Jardin,43.722769,7.110864,,0,place_098249,,0
3033,GDBAR1,La Baronne Place,43.720649,7.179084,,0,place_096331,,0
3035,GDBRP1,La Baronne Place,43.719436,7.179229,,0,place_096331,,0
3037,SJCAB1,La Cabergue,43.74824,7.153967,,0,place_097781,,0
3038,SJCAB2,La Cabergue,43.748378,7.153598,,0,place_097781,,0
3043,VNLFO1,La Fontette,43.725034,7.113786,,0,place_098258,,0
3045,SJFON1,La Fontonne,43.745982,7.147597,,0,place_097783,,0
3046,SJFON2,La Fontonne,43.745595,7.147378,,0,place_097783,,0
3047,GDIBM1,La Gaude IBM,43.731042,7.166364,,0,place_096333,,1
3048,GDIBM2,La Gaude IBM,43.730955,7.166424,,0,place_096333,,1
3049,GDSTA1,La Gaude Stade,43.729307,7.168875,,0,place_096334,,1
3050,GDVIL1,La Gaude Village,43.722145,7.154012,,0,place_096335,,1
3051,GDVIL2,La Gaude Village,43.722702,7.154244,,0,place_096335,,1
3053,VNPHS1,La Plus Haute Sine,43.714601,7.086835,,0,place_098262,,0
3054,VNPHS2,La Plus Haute Sine,43.714616,7.086898,,0,place_098262,,0
3055,GDPOM1,La Pompe,43.717403,7.153008,,0,place_096336,,1
3056,GDPOM2,La Pompe,43.716254,7.153306,,0,place_096336,,0
3058,VNLRO1,Vence Rocade,43.719591,7.11272,,0,place_099702,,1
3059,VNLAR1,L'Ara,43.721483,7.109384,,0,place_098265,,0
3060,SJBRU1,Le Brusquet,43.7446,7.146776,,0,place_097787,,0
3061,SJBRU2,Le Brusquet,43.743975,7.146314,,0,place_097787,,0
3063,VNLCB2,Le Garibou,43.726161,7.117546,,0,place_098268,,1
3064,GDMAR1,Le Marronnier,43.720299,7.149881,,0,place_100894,,1
3065,GDMAR2,Le Marronnier,43.720349,7.149823,,0,place_100894,,1
3067,VNPEY1,Le Peyron,43.743657,7.145968,,0,place_097788,,0
3068,GDPON1,Le Pont des Colles,43.736484,7.150252,,0,place_096338,,0
3069,GDPON2,Le Pont des Colles,43.736518,7.150465,,0,place_096338,,0
3070,VNLRE1,Le Puits du Renard,43.720848,7.121686,,0,place_098275,,1
3071,VNPUI1,Le Puits du Renard,43.721723,7.122146,,0,place_098275,,1
3073,VNLSU1,Le Suve,43.727305,7.121741,,0,place_098277,,0
3074,VNLSV1,Le Suvéran,43.710938,7.129935,,0,place_098278,,1
3075,VNLSV2,Le Suvéran,43.711071,7.129766,,0,place_098278,,1
3076,VNLTA1,Le Taude,43.701277,7.131919,,0,place_098279,,1
3077,VNLTA2,Le Taude,43.701415,7.131807,,0,place_098279,,1
3078,VNLCY1,Les Cayrons,43.707684,7.130305,,0,place_VNLCY,,1
3079,VNFON1,Les Fonts / Sainte Colombe,43.735522,7.129912,,0,place_098286,,0
3081,VNLFR1,Les Fourches,43.716087,7.123856,,0,place_098288,,1
3082,VNLFR2,Les Fourches,43.715591,7.122858,,0,place_098288,,1
3083,VNLME1,Les Mellières,43.716001,7.120505,,0,place_098291,,0
3085,VNLOR1,Les Orangers,43.718905,7.123248,,0,place_098292,,0
3086,VNLOR2,Les Orangers,43.718921,7.12351,,0,place_098292,,0
3087,GDPLA1,Les Plantiers,43.729672,7.177314,,0,place_096341,,0
3089,GDROM5,Les Rombinas,43.706066,7.15165,,0,place_096342,,0
3090,GDROM9,Les Rombinas,43.706099,7.151601,,0,place_096342,,0
3091,GDSEU6,Les Seuils,43.709407,7.149235,,0,place_099724,,0
3092,GDSEU8,Les Seuils,43.709422,7.149191,,0,place_099724,,0
3093,GDVAC1,Les Vacquières,43.732594,7.154438,,0,place_096344,,1
3094,GDVAC2,Les Vacquières,43.732286,7.155537,,0,place_096344,,0
3095,GDVAC3,Les Vacquières,43.732091,7.15494,,0,place_096344,,0
3096,GDVER7,Les Vergers,43.704767,7.148142,,0,place_096345,,0
3097,GDVER0,Les Vergers,43.704877,7.148104,,0,place_096345,,0
3098,VNLVE1,Les Vergers,43.73371,7.128707,,0,place_098298,,0
3103,GDMAO1,Maoupas,43.72404,7.177647,,0,place_096346,,0
3104,GDMAO2,Maoupas,43.72359,7.177684,,0,place_096346,,0
3105,GDMON1,Mont Gros,43.726558,7.169522,,0,place_096347,,0
3106,GDMON2,Mont Gros,43.726916,7.169615,,0,place_096347,,0
3108,VNNDF1,Notre Dame des Fleurs,43.722469,7.082706,,0,place_100709,,0
3109,VNPOU1,Paoutaouchoun,43.720846,7.123724,,0,place_098310,,0
3112,VNPDR1,Pierre Droite,43.714846,7.119145,,0,place_098314,,0
3115,GDBOI1,Plan du Bois,43.731487,7.164498,,0,place_096348,,1
3116,GDBOI2,Plan du Bois,43.732325,7.163206,,0,place_096348,,0
3117,GDPSJ2,Plan de Saint-Jeannet,43.740681,7.177694,,0,place_100173,,0
3119,SJSTJ9,Saint-Jeannet,43.749791,7.144576,,0,place_097793,,1
3121,VNSEL1,Sainte-Elisabeth,43.714334,7.12603,,0,place_098328,,1
3122,VNSEL3,Sainte-Elisabeth,43.714364,7.12617,,0,place_098328,,1
3126,VNSCL2,Saint-Claude,43.73093,7.123613,,0,place_098322,,0
3127,VNSDO1,Rhin et Danube,43.725286,7.094993,,0,place_100557,,1
3128,VNSDO2,Rhin et Danube,43.725339,7.094726,,0,place_100557,,1
3129,SJSTE2,Saint-Estève,43.746887,7.178299,,0,place_100188,,1
3131,VNSCO2,Sainte-Colombe,43.732016,7.128111,,0,place_098327,,0
3132,VNLSV3,Chemin du Suvéran,43.714807,7.129748,,0,place_100058,,0
3133,GDTHO1,Thomas Garbies,43.727106,7.15405,,0,place_096350,,1
3134,GDTHO2,Thomas Garbies,43.726012,7.154229,,0,place_096350,,0
3135,VNVAZ1,Val d'Azur,43.7231,7.116079,,0,place_098331,,0
3137,VNVND1,Vallon des Dames,43.717222,7.084781,,0,place_098333,,0
3138,VNVND2,Vallon des Dames,43.716948,7.084817,,0,place_098333,,0
3139,VNVEN1,Venciannes,43.718082,7.126804,,0,place_098335,,0
3140,VNVOS1,Vosgelade,43.717691,7.128959,,0,place_098336,,0
3141,VNBAN2,Baou des Noirs,43.731574,7.118551,,0,place_100141,,1
3142,VNBAN1,Baou des Noirs,43.731362,7.11831,,0,place_100141,,1
3143,VNCHM1,Chapelle Matisse,43.726927,7.111069,,0,place_098238,,0
3144,VNCHM2,Chapelle Matisse,43.726915,7.111131,,0,place_098238,,0
3153,SJANG1,L'Anguille,43.747818,7.164856,,0,place_100726,,0
3154,SJANG2,L'Anguille,43.748143,7.166096,,0,place_100726,,0
3166,SJCCH2,Les Cents Chênes,43.745743,7.158183,,0,place_097789,,0
3171,VNPAN1,Les Panoramas,43.728623,7.117737,,0,place_100795,,0
3172,SJPRE2,Les Prés,43.745476,7.148994,,0,place_100531,,1
3173,SJPRE1,Les Prés,43.745083,7.148664,,0,place_100531,,1
3185,LAEPG2,L'Epingle,43.713014,7.168832,,0,place_LAEPG,,0
3186,VNHLA2,Halte Routière de l'Ara,43.722671,7.107156,,0,place_098250,,1
3187,VNRCA1,Route de Cagnes,43.712944,7.129201,,0,place_098320,,0
3189,VNVVE1,Val Vert,43.719566,7.125202,,0,place_098332,,0
3190,VNPAN2,Les Panoramas,43.729194,7.118201,,0,place_100795,,0
3191,GDPSJ1,Plan de Saint-Jeannet,43.740448,7.177705,,0,place_100173,,0
3192,SJSTE1,Saint-Estève,43.746325,7.178238,,0,place_100188,,1
3217,VNCOL7,Colonel Meyère,43.720813,7.115461,,0,place_098242,,1
3221,VNCSO2,Cadrans Solaires,43.718099,7.119179,,0,place_098234,,0
3222,VNCOL2,Colonel Meyère,43.720961,7.115376,,0,place_098242,,1
3230,GDSTA0,La Gaude Stade,43.728423,7.169214,,0,place_096334,,1
3233,VNLRO3,Vence Rocade,43.71971,7.112818,,0,place_099702,,1
3234,VNHDV4,Mairie Vence,43.722171,7.113131,,0,place_098251,,0
3235,VNFOC5,Maréchal Foch,43.723949,7.105071,,0,place_098305,,0
3237,VNMUSE,Musée,43.722864,7.112388,,0,place_098840,,0
3238,VNEHG2,Emile Hugues,43.710869,7.1258,,0,place_VNEHG,,1
3239,VNLAR2,L'Ara,43.721041,7.110082,,0,place_098265,,1
3247,SJPEY7,Peyrouas,43.747446,7.162912,,0,place_SJPEY7,,0
4001,CA11N1,11 Novembre,43.662082,7.149316,,0,place_095768,,1
4002,CA4CH1,4 Chemins,43.699317,7.149777,,0,place_CA4CH1,,0
4003,CASQU6,Square du 8 mai,43.65996,7.148559,,0,place_095933,,0
4005,CADAU2,Alphonse Daudet,43.666013,7.175373,,0,place_095770,,1
4006,CADAU3,Alphonse Daudet,43.665973,7.17535,,0,place_095770,,1
4010,CABON3,Bonaparte,43.660034,7.149922,,0,place_095777,,0
4011,CACAM1,Camping Val Fleuri,43.687239,7.155853,,0,place_099743,,0
4012,CACAM2,Camping Val Fleuri,43.687358,7.155686,,0,place_099743,,0
4014,CAIMP0,Centre des Impôts,43.656314,7.15537,,0,place_100360,,1
4016,CABRE6,CES / Les Bréguières,43.661348,7.158441,,0,place_095786,,1
4017,CABRE7,CES / Les Bréguières,43.660798,7.159036,,0,place_095786,,1
4023,CACL01,Clinique Saint-Jean,43.660166,7.137013,,0,place_099814,,1
4024,CAMAL7,Collège A.Malraux,43.672152,7.162684,,0,place_095795,,1
4025,CAMAL1,Collège A.Malraux,43.67225,7.162375,,0,place_095795,,1
4026,CACON9,Netter,43.665974,7.153669,,0,place_095797,,1
4027,CACON0,Netter,43.666318,7.153345,,0,place_095797,,1
4028,CADOM7,Domaine du Loup,43.653066,7.139761,,0,place_095800,,0
4030,CAECO4,Ecole Daudet,43.659138,7.146211,,0,place_095803,,1
4037,CAGAR9,Gare Cagnes-sur-Mer,43.658233,7.148078,,0,place_CAGARE,,1
4039,CAGRA6,Grand Large,43.652633,7.154701,,0,place_095815,,1
4041,CAGRO5,Gros Buaux,43.670865,7.163879,,0,place_099741,,1
4042,CAGRO6,Gros Buaux,43.670369,7.164196,,0,place_099741,,1
4043,CAGRO1,Gros Buaux,43.670521,7.164156,,0,place_099741,,0
4044,CAGUI1,Guillaumet,43.687235,7.150739,,0,place_095817,,0
4045,CAGUI2,Guillaumet,43.688512,7.15085,,0,place_095817,,0
4046,CAGUY1,Guynemer,43.6927,7.150342,,0,place_095818,,0
4047,CAGUY2,Guynemer,43.69273,7.150301,,0,place_095818,,0
4048,CAHCO1,Hautes Collettes,43.681471,7.152744,,0,place_095820,,0
4049,CAHCO2,Hautes Collettes,43.680077,7.15351,,0,place_095820,,0
4050,CAHIP2,Hippodrome,43.655261,7.151986,,0,place_099763,,1
4051,CAHIP3,Hippodrome,43.655504,7.151335,,0,place_099763,,0
4053,CAHOT1,Mairie Cagnes-sur-Mer,43.662229,7.148634,,0,place_095889,,1
4054,CAHOT2,Mairie Cagnes-sur-Mer,43.663229,7.147898,,0,place_095889,,0
4055,CAJAC9,Jacinthes,43.662245,7.172672,,0,place_095827,,1
4056,CAJAC0,Jacinthes,43.66212,7.172645,,0,place_095827,,1
4057,CAJEA1,Jean Pons,43.655901,7.161901,,0,place_095830,,1
4060,CABEG4,La Bégude,43.660106,7.155596,,0,place_095832,,0
4061,CABEG5,La Bégude,43.660157,7.155874,,0,place_095832,,1
4062,CAFOU5,La Foux,43.653482,7.15169,,0,place_095833,,1
4063,CAGRI2,Avenue des Alpes,43.661538,7.133359,,0,place_GRARIM,,1
4064,CAPIN6,Maison des Sports,43.657995,7.15988,,0,place_MAISO,,0
4065,CAPIN7,La Pinède,43.654513,7.15823,,0,place_095836,,1
4069,CATON9,La Tonnelle,43.665822,7.142827,,0,place_095842,,0
4070,CATON0,La Tonnelle,43.665998,7.142783,,0,place_095842,,0
4076,CAPRK1,Le Park,43.676289,7.15391,,0,place_095855,,0
4077,CAPRK2,Le Park,43.676217,7.154058,,0,place_095855,,0
4080,CARIO9,Le Riou,43.653382,7.137059,,0,place_095859,,0
4081,CATIE4,Le Tiercé,43.651165,7.152032,,0,place_095860,,0
4083,CAEGL4,L'Eglise,43.662118,7.150652,,0,place_095862,,1
4084,CAEGL1,L'Eglise,43.662053,7.1507,,0,place_095862,,0
4085,CA4CS1,Les 4 Chemins / Saint-Paul-de-Vence,43.687092,7.130106,,0,place_095864,,0
4088,CALBR9,Les Bréguières,43.668943,7.16165,,0,place_095865,,1
4089,CACHE1,Les Chênes,43.664355,7.171282,,0,place_099811,,1
4090,CACHE2,Les Chênes,43.664062,7.171022,,0,place_099811,,1
4091,CACOL1,Les Collettes,43.671815,7.156987,,0,place_095868,,0
4092,CACOL2,Les Collettes,43.672078,7.156874,,0,place_095868,,0
4093,CAGAL1,Les Galets,43.664506,7.145163,,0,place_095871,,1
4094,CAGAL4,Les Galets,43.664273,7.145648,,0,place_095871,,1
4095,CAMUR0,Les Mûriers,43.657186,7.151014,,0,place_095875,,0
4096,CAMUR1,Les Mûriers,43.657223,7.151076,,0,place_095875,,1
4098,CAOLI2,Les Oliviers,43.659197,7.164319,,0,place_099922,,1
4100,CAOLI3,Les Oliviers,43.659064,7.16341,,0,place_099922,,1
4101,CATRI5,Les Tritons,43.659427,7.168099,,0,place_095883,,1
4102,CATRI6,Les Tritons,43.659556,7.169032,,0,place_095883,,1
4104,CATUI1,Le Béal,43.665373,7.154995,,0,place_095846,,0
4105,VESPI0,Les Vespins,43.66046,7.175446,,0,place_095886,,1
4106,VESPI1,Les Vespins,43.660494,7.176951,,0,place_095886,,1
4108,CAVIO6,Les Violettes,43.659525,7.160636,,0,place_095887,,1
4109,CAVIO7,Les Violettes,43.659624,7.160451,,0,place_095887,,1
4112,CAREN1,Lycée Renoir,43.670444,7.150479,,0,place_095888,,1
4113,CAREN2,Lycée Renoir,43.670921,7.150791,,0,place_095888,,1
4114,CAMAI3,Mairie Annexe,43.66926,7.165649,,0,place_095890,,1
4115,CAMAI4,Mairie Annexe,43.669341,7.165479,,0,place_095890,,1
4116,CAMAS1,Mas de Montalou,43.682471,7.178762,,0,place_095894,,0
4117,CAMAU1,Mauberts,43.688407,7.176646,,0,place_097869,,0
4118,CAMRM2,Mermoz,43.685182,7.151545,,0,place_095897,,0
4119,CRMRM1,Mermoz,43.684754,7.15157,,0,place_095897,,0
4120,CAMER0,Mermoz Renoir,43.669092,7.152033,,0,place_095898,,0
4121,CAMER3,Mermoz Renoir,43.66918,7.151921,,0,place_095898,,0
4122,CAMIC4,Micocouliers,43.661118,7.163894,,0,place_095899,,0
4123,CAMIC5,Micocouliers,43.661062,7.163995,,0,place_095899,,0
4126,CAMUS1,Musée Renoir,43.668374,7.156858,,0,place_095902,,0
4127,CAMUS2,Musée Renoir,43.668605,7.1567,,0,place_095902,,0
4128,CAPAR1,Parc des Sports,43.671022,7.150016,,0,place_095908,,1
4129,CAPSA1,Sainte-Anne,43.669333,7.145268,,0,place_095926,,0
4130,CACAS1,Petit Castel,43.666793,7.168404,,0,place_095912,,1
4131,CACAS2,Petit Castel,43.666808,7.1682,,0,place_095912,,1
4132,CAPIC1,Pichodou,43.695834,7.151227,,0,place_095913,,0
4133,CAPIC3,Pichodou,43.695816,7.151162,,0,place_095913,,0
4135,CAPEW1,Place Wéry,43.667861,7.145657,,0,place_095788,,0
4137,CAPOM1,Georges Pompidou,43.663074,7.154271,,0,place_099927,,1
4138,CAPOM2,Georges Pompidou,43.663633,7.154619,,0,place_099927,,1
4140,CASAP1,Saphir,43.679781,7.156142,,0,place_095929,,0
4141,CASAP2,Saphir,43.679961,7.15612,,0,place_095929,,0
4142,CASEC4,Solidarités,43.665154,7.17084,,0,place_095930,,1
4143,CASEC5,Solidarités,43.66509,7.170841,,0,place_095930,,1
4144,CASTA4,Square Bourdet,43.664715,7.151323,,0,place_095932,,0
4145,CASTA7,Bourdet,43.664886,7.151336,,0,place_095932,,0
4146,CASTA1,Square Bourdet,43.66497,7.151092,,0,place_095932,,0
4147,CASTA2,Square Bourdet,43.664998,7.151284,,0,place_095932,,0
4148,CASTA5,Bourdet,43.664556,7.150667,,0,place_095932,,0
4149,CASTA6,Square Bourdet,43.664866,7.151135,,0,place_095932,,0
4151,CASTV4,Saint-Véran,43.653732,7.143865,,0,place_095925,,0
4152,CASTV5,Saint-Véran,43.654054,7.144644,,0,place_095925,,1
4155,CATOD1,Todos,43.690055,7.156568,,0,place_095936,,0
4156,CAVAL1,Val en Sol,43.662471,7.169229,,0,place_095938,,1
4157,CAVAL3,Val en Sol,43.662653,7.169653,,0,place_095938,,1
4158,CAVAL7,Val Fleuri,43.660005,7.172508,,0,place_099808,,1
4159,CAVAL8,Val Fleuri,43.660113,7.172831,,0,place_099808,,1
4176,CADOM6,Domaine du Loup,43.653033,7.13961,,0,place_095800,,0
4179,CAGAR2,Gare Cagnes-sur-Mer,43.658656,7.147932,,0,place_CAGARE,,0
4190,C43A5,Les Travails,43.667822,7.138295,,0,place_100304,,0
4203,C43A13,La Roue,43.670766,7.131118,,0,place_095840,,0
4215,C43A20,Les Mimosées,43.665594,7.170028,,0,place_095873,,0
4234,C43A39,Ziem,43.665997,7.165448,,0,place_095943,,0
4235,CASTP1,Place Saint-Pierre,43.657525,7.164344,,0,place_099983,,1
4236,CACL02,Clinique Saint-Jean,43.659988,7.137358,,0,place_099814,,1
4237,CATOD2,Todos,43.690123,7.156645,,0,place_095936,,0
4239,CAJEF1,Jean Féraud,43.666831,7.14796,,0,place_099738,,0
4240,CASAL1,Les Salles,43.669949,7.14651,,0,place_095881,,0
4241,CANDP1,Notre-Dame de la Protection,43.668269,7.146074,,0,place_095903,,0
4242,CACHT1,Le Château,43.666966,7.14572,,0,place_CACHT,,0
4243,CASSB1,Sous-Barri,43.665623,7.146674,,0,place_095931,,0
4244,CAMAR1,Mairie,43.663604,7.149072,,0,place_095889,,0
4245,CASTL2,Sainte-Luce,43.664702,7.150675,,0,place_095928,,0
4246,CACHR6,Chemin Renoir,43.66716,7.158924,,0,place_095791,,1
4247,CAVAU3,Vallon des Vaux,43.695646,7.158507,,0,place_095940,,0
4248,CA4CH2,4 Chemins,43.699647,7.149737,,0,place_CA4CH1,,0
4253,CAPRE3,Les Presses,43.670736,7.133178,,0,place_099810,,0
4266,CAAIR6,Impasse de L'Aire,43.664931,7.147757,,0,place_095826,,0
4269,POLRI1,Shopping Promenade,43.665014,7.127462,,0,place_POLRI,,1
4270,DRAKK1,Drakkar,43.66344,7.130956,,0,place_098804,,1
4271,DRAKK2,Drakkar,43.664102,7.129914,,0,place_098804,,1
4272,LEGUE1,Le Gué / Shopping Promenade,43.669266,7.125878,,0,place_099519,,1
4273,LEGUE2,Le Gué / Shopping Promenade,43.666915,7.1273,,0,place_099519,,1
4274,CAGRI4,Avenue des Alpes,43.661796,7.132722,,0,place_GRARIM,,1
4283,LEGUE3,Le Gué / Shopping Promenade,43.66981,7.126071,,0,place_099519,,1
4284,CAPEN4,Pénétrante Cagnes,43.671624,7.12736,,0,,Europe/Paris,0
4285,CAROU5,La Roue,43.670888,7.130424,,0,,Europe/Paris,0
4286,CAZIE6,Ziem,43.665449,7.163638,,0,place_CAZIE6,,0
4287,CAMIM7,Les Mimosées,43.66545,7.169272,,0,place_CAMIM7,,0
4288,CABRE8,CES / Les Bréguières,43.661278,7.159289,,0,place_CABRE8,,0
4289,CATRA6,Les Travails,43.667773,7.138412,,0,,Europe/Paris,1
5001,LATZA2,A.Tzanck,43.661533,7.186558,,0,place_097794,,0
5002,LATZA3,A.Tzanck,43.661596,7.185117,,0,place_097794,,0
5003,LAAGR1,Agriculteurs,43.703332,7.178325,,0,place_097795,,0
5004,LAAGR2,Agriculteurs,43.702462,7.178859,,0,place_097795,,0
5005,LAAIC3,Les Pugets / Aicard,43.686233,7.180751,,0,place_097858,,0
5006,LAAIC1,Les Pugets / Aicard,43.686509,7.180613,,0,place_097858,,1
5008,LAGRA1,Arts Graphiques,43.689456,7.185886,,0,place_097796,,0
